normalized_rowid,normalized_domain,normalized_source,normalized_utterance_id,normalized_start_time,normalized_speaker_id,normalized_text,normalized_start,normalized_end,normalized_url
17158,youtube,6u9cNKUM2qs,100335,0:19:04,Т,"… І ми вийдемо не тільки в якесь там стримування їх, але й в якийсь там паритет, а потім – в перевагу. Шо, давайте останнє питання, бо в мене зараз буде запис?",1144,1160,https://www.youtube.com/embed/6u9cNKUM2qs?start=1144&end=1160
17159,youtube,6u9cNKUM2qs,100338,0:19:20,ОН,"М, о, давай, ок. В мене є таке: «Шо з практичної точкої зору заважає Росії начхати на конвенцію Монтре і прорватися своїми кораблями через Босфор чи спробувати проплисти за торговими суднами?»",1160,1175,https://www.youtube.com/embed/6u9cNKUM2qs?start=1160&end=1175
17160,youtube,6u9cNKUM2qs,100341,0:19:35,Т,"Бо, по-перше, вони зіпсують стосунки з турками. По-друге, ну, а це ще гірше, напевно, чим почать війну з Україною, для них. А по-друге, бо нашо їм тут кораблі? Е, ну, це нічо їм не дасть. Чорне море потрібне було Росії для того, шоб з нього контролювати Середземне море і виходити в Світовий океан. Е, тобто воно не самодостатньо. Воно не треба саме по собі.",1175,1201,https://www.youtube.com/embed/6u9cNKUM2qs?start=1175&end=1201
17161,youtube,6u9cNKUM2qs,100343,0:20:01,Т,"Воно є інструментом для чогось більшого, для, п..., умовно, позицінування вектора сили в Середземному, Середземноморському регіоні, Близькому Сході і Африці. Сам по собі Чорноморський флот – він, ну, тіпа, це калюжа. Тут нема, шо робить. Тут нема якихось задач чи стратегічних цілей для нього. Зараз шо робить Чорноморський флот? Він з бази обстрілює Україну.",1201,1226,https://www.youtube.com/embed/6u9cNKUM2qs?start=1201&end=1226
17162,youtube,6u9cNKUM2qs,100345,0:20:26,Т,"Так це саме можна робить не з флота, а просто з трейлера, куди поставить той самий калібр. Це перший важливий момент. Другий важливий момент, шо, е, в нинішніх умовах Чорного моря, в нинішній рівень технологій, там, гідроакустики, безпілотники, авіації, протикорабельної зброї, а, ну, в ньому не виживає нічого, крім москітного флоту, який комбінований з іншими можливими, там, силами й засобами.",1226,1256,https://www.youtube.com/embed/6u9cNKUM2qs?start=1226&end=1256
17163,youtube,6u9cNKUM2qs,100347,0:20:56,Т,"Але москітний флот, ну, здорову людину, аля Марк шості, аля німецькі «Гепарди», з… ЗРК, системами, там, протидії, реву і т.д., і т.д. Які ховаються під своєю континентальну ПВО, під свій… свою авіацію і, і діє, там, за принципом москітного флоту. То єсть, вийшов, ударив і сховався. Це в когось шось шумить? Це не в мене. Це Олег їсть",1256,1282,https://www.youtube.com/embed/6u9cNKUM2qs?start=1256&end=1282
17164,youtube,6u9cNKUM2qs,100350,0:21:22,ВС,"Олежа, ти розм’ютився, щось їш",1282,1285,https://www.youtube.com/embed/6u9cNKUM2qs?start=1282&end=1285
17165,youtube,6u9cNKUM2qs,100353,0:21:25,ОН,Я вибачаюсь. Хе-хе,1285,1287,https://www.youtube.com/embed/6u9cNKUM2qs?start=1285&end=1287
17166,youtube,6u9cNKUM2qs,100356,0:21:27,Т,"Їсти - не гріх, хе-хе…",1287,1290,https://www.youtube.com/embed/6u9cNKUM2qs?start=1287&end=1290
17167,youtube,6u9cNKUM2qs,100359,0:21:30,ОН,"Та я, мабуть, випадково, короче, просто пальцем натис. Тому шо, тіпа…",1290,1293,https://www.youtube.com/embed/6u9cNKUM2qs?start=1290&end=1293
17168,youtube,6u9cNKUM2qs,100362,0:21:33,Т,"Це не найгірше, шо могло відбутися, тому, ха-ха…",1293,1296,https://www.youtube.com/embed/6u9cNKUM2qs?start=1293&end=1296
17169,youtube,6u9cNKUM2qs,100365,0:21:36,ОН,"Я згоден. Всьо, ти виключаєшся?",1296,1297,https://www.youtube.com/embed/6u9cNKUM2qs?start=1296&end=1297
17170,youtube,6u9cNKUM2qs,100368,0:21:37,Т,"Ха-ха-ха-ха. Е… Да, да. Я вам дякую. Я побіг",1297,1302,https://www.youtube.com/embed/6u9cNKUM2qs?start=1297&end=1302
17171,youtube,6u9cNKUM2qs,100371,0:21:42,ВС,"Дякую дуже і вам, ваших…, вашій роботі",1302,1304,https://www.youtube.com/embed/6u9cNKUM2qs?start=1302&end=1304
17172,youtube,6u9cNKUM2qs,100374,0:21:44,ОН,Тобі теж дякую!,1304,1308,https://www.youtube.com/embed/6u9cNKUM2qs?start=1304&end=1308
17173,youtube,6u9cNKUM2qs,100377,0:21:48,Т,"В потугах купити американську зброю, да ",1308,1310,https://www.youtube.com/embed/6u9cNKUM2qs?start=1308&end=1310
17174,youtube,6u9cNKUM2qs,100380,0:21:50,ВС,Да,1310,1311,https://www.youtube.com/embed/6u9cNKUM2qs?start=1310&end=1311
17175,youtube,6u9cNKUM2qs,100383,0:21:51,ОН,"Да. Да, зараз, короче, будуть за тебе віддуватися твої хлопці.",1311,1313,https://www.youtube.com/embed/6u9cNKUM2qs?start=1311&end=1313
17176,youtube,6u9cNKUM2qs,100386,0:21:53,ВС,"Угу. Да. Хм, хм, хм",1313,1314,https://www.youtube.com/embed/6u9cNKUM2qs?start=1313&end=1314
17177,youtube,6u9cNKUM2qs,100389,0:21:54,Т,"Вони справляться, вони молодці.",1314,1315,https://www.youtube.com/embed/6u9cNKUM2qs?start=1314&end=1315
17178,youtube,6u9cNKUM2qs,100392,0:21:55,ВС,"Хм, хм, хм",1315,1316,https://www.youtube.com/embed/6u9cNKUM2qs?start=1315&end=1316
17179,youtube,6u9cNKUM2qs,100395,0:21:56,ОН,Хм.,1316,1317,https://www.youtube.com/embed/6u9cNKUM2qs?start=1316&end=1317
17180,youtube,6u9cNKUM2qs,100398,0:21:57,ПА,Дозвольте виконувати,1317,1319,https://www.youtube.com/embed/6u9cNKUM2qs?start=1317&end=1319
17181,youtube,6u9cNKUM2qs,100401,0:21:59,ВС,Так-так. От. І одразу питання до пана Аноніма. Як часто використовуються арбалети в су… сучасній війні?,1319,1327,https://www.youtube.com/embed/6u9cNKUM2qs?start=1319&end=1327
17182,youtube,6u9cNKUM2qs,100404,0:22:07,ПА,О-хо-хо-хо-хо. Е… Інколи,1327,1335,https://www.youtube.com/embed/6u9cNKUM2qs?start=1327&end=1335
17183,youtube,6u9cNKUM2qs,100407,0:22:15,ВС,"Це, насправді, не таке тупе питання. Просто воно, типу, з розряду, коли питають: «А використовується та чи інша гвинто… гвинтівка?». «Да, і шо?». От…",1335,1346,https://www.youtube.com/embed/6u9cNKUM2qs?start=1335&end=1346
17184,youtube,6u9cNKUM2qs,100410,0:22:26,ОН,"Є, короче, ще таке питання, дуже подобається мені. Чи розглядається, я так розумію, керівництвом або командуванням нашої армії, е, питання створення, н, на замовлення, там, якоїсь країні партії дронів, е, самогубців з кодовою назвою: «Бандера як ІПСО проти росіян»?",1346,1370,https://www.youtube.com/embed/6u9cNKUM2qs?start=1346&end=1370
17185,youtube,6u9cNKUM2qs,100413,0:22:50,ПА,Хіба шо командуванням української добровольчої армії,1370,1376,https://www.youtube.com/embed/6u9cNKUM2qs?start=1370&end=1376
17186,youtube,6u9cNKUM2qs,100416,0:22:56,ОН,"Ти, як завжди, лаконічний, і мені це подобається, і іноді – ні.",1376,1382,https://www.youtube.com/embed/6u9cNKUM2qs?start=1376&end=1382
17187,youtube,6u9cNKUM2qs,100419,0:23:02,ПА,Хм-гм-гм,1382,1382,https://www.youtube.com/embed/6u9cNKUM2qs?start=1382&end=1382
17188,youtube,6u9cNKUM2qs,100422,0:23:02,ОН,Ха-ха-ха-ха,1382,1384,https://www.youtube.com/embed/6u9cNKUM2qs?start=1382&end=1384
